family,n,inst,p,ceiling,kind,sigma,rep,regret_raw,regret_norm
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.1,5,0.139266,0.007487
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.2,1,0.163553,0.008283
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.2,2,0.163466,0.01369
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.2,3,0.163553,0.000846
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.2,4,0.154502,0.006063
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.2,5,0.184051,0.008283
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.4,1,0.163553,0.018355
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.4,2,0.163553,0.035245
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.4,3,0.194598,0.033286
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.4,4,0.163553,0.053064
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.4,5,0.178811,0.008283
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.8,1,0.232542,0.033286
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.8,2,0.163553,0.051414
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.8,3,0.163553,0.07802
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.8,4,0.163407,0.06751
WS(k=4;b=0.5),12,5,1,0.795132,iid,0.8,5,0.259496,0.052692
WS(k=4;b=0.5),12,5,3,0.906733,exact,0.0,0,0.088384,0.076903
WS(k=4;b=0.5),12,5,3,0.906733,samp10,0.0,1,0.076131,0.037676
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.05,1,0.269389,0.023265
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.05,2,0.273795,0.046184
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.05,3,0.176666,0.046184
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.05,4,0.273336,0.062292
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.05,5,0.208915,0.076903
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.1,1,0.277716,0.037469
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.1,2,0.272586,0.046184
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.1,3,0.266451,0.038401
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.1,4,0.227124,0.034259
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.1,5,0.247824,0.084918
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.2,1,0.277716,0.03608
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.2,2,0.44286,0.048853
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.2,3,0.277716,0.035552
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.2,4,0.288844,0.073874
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.2,5,0.250558,0.033814
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.4,1,0.337232,0.058254
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.4,2,0.383643,0.083449
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.4,3,0.35555,0.092108
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.4,4,0.277716,0.081839
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.4,5,0.36578,0.078133
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.8,1,0.347281,0.123348
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.8,2,0.266451,0.081766
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.8,3,0.290787,0.110065
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.8,4,0.259725,0.121936
WS(k=4;b=0.5),12,5,3,0.906733,iid,0.8,5,0.278699,0.110065
WS(k=4;b=0.5),12,6,1,0.836743,exact,0.0,0,0.030547,0.034638
WS(k=4;b=0.5),12,6,1,0.836743,samp10,0.0,1,0.057967,0.003992
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.05,1,0.170076,0.034638
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.05,2,0.170076,0.013927
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.05,3,0.169131,0.013927
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.05,4,0.162083,0.034638
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.05,5,0.170076,0.020809
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.1,1,0.170076,0.019606
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.1,2,0.139049,0.0
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.1,3,0.170076,0.012712
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.1,4,0.162083,0.013927
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.1,5,0.170076,0.007108
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.2,1,0.17995,0.023512
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.2,2,0.170076,0.015822
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.2,3,0.283684,0.015739
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.2,4,0.170076,0.012712
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.2,5,0.160744,0.026179
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.4,1,0.272892,0.021479
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.4,2,0.296626,0.055727
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.4,3,0.170076,0.015739
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.4,4,0.160744,0.051933
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.4,5,0.170159,0.032425
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.8,1,0.170076,0.033021
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.8,2,0.300589,0.07695
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.8,3,0.317183,0.046116
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.8,4,0.196808,0.037067
WS(k=4;b=0.5),12,6,1,0.836743,iid,0.8,5,0.170076,0.393845
WS(k=4;b=0.5),12,6,3,0.915807,exact,0.0,0,0.059828,0.033935
WS(k=4;b=0.5),12,6,3,0.915807,samp10,0.0,1,0.093742,0.008048
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.05,1,0.246949,0.021886
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.05,2,0.251958,0.037107
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.05,3,0.251958,0.037107
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.05,4,0.236663,0.04678
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.05,5,0.251958,0.033935
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.1,1,0.239951,0.033001
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.1,2,0.241999,0.031603
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.1,3,0.251958,0.015679
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.1,4,0.23719,0.05988
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.1,5,0.208082,0.033001
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.2,1,0.251958,0.031603
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.2,2,0.293797,0.039347
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.2,3,0.240663,0.039347
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.2,4,0.247303,0.043433
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.2,5,0.244093,0.063012
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.4,1,0.251958,0.034472
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.4,2,0.235293,0.054018
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.4,3,0.416503,0.033001
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.4,4,0.235293,0.079881
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.4,5,0.247303,0.097037
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.8,1,0.239402,0.147859
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.8,2,0.344821,0.078112
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.8,3,0.325801,0.039347
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.8,4,0.251958,0.084699
WS(k=4;b=0.5),12,6,3,0.915807,iid,0.8,5,0.260726,0.057487
WS(k=4;b=0.5),12,7,1,0.765067,exact,0.0,0,0.034457,0.041638
WS(k=4;b=0.5),12,7,1,0.765067,samp10,0.0,1,0.030066,0.033887
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.05,1,0.165067,0.017122
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.05,2,0.175209,0.017122
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.05,3,0.149091,0.010664
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.05,4,0.139274,0.019858
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.05,5,0.149091,0.017122
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.1,1,0.165067,0.017122
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.1,2,0.156456,0.017122
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.1,3,0.165067,0.027232
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.1,4,0.165067,0.010664
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.1,5,0.165067,0.00733
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.2,1,0.170164,0.008833
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.2,2,0.165067,0.018759
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.2,3,0.2246,0.013884
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.2,4,0.198403,0.049449
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.2,5,0.125723,0.001982
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.4,1,0.172684,0.011095
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.4,2,0.211916,0.038356
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.4,3,0.165902,0.025031
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.4,4,0.165067,0.037739
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.4,5,0.165067,0.02062
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.8,1,0.172286,0.044514
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.8,2,0.165067,0.056692
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.8,3,0.153633,0.059842
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.8,4,0.165067,0.035322
WS(k=4;b=0.5),12,7,1,0.765067,iid,0.8,5,0.18007,0.063699
WS(k=4;b=0.5),12,7,3,0.882203,exact,0.0,0,0.095317,0.070439
WS(k=4;b=0.5),12,7,3,0.882203,samp10,0.0,1,0.080969,0.026784
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.05,1,0.145085,0.070897
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.05,2,0.284456,0.045993
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.05,3,0.275991,0.066739
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.05,4,0.241605,0.070897
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.05,5,0.254014,0.081168
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.1,1,0.284456,0.070897
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.1,2,0.280297,0.064878
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.1,3,0.308024,0.055864
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.1,4,0.265132,0.055864
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.1,5,0.284936,0.047704
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.2,1,0.321017,0.072912
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.2,2,0.284456,0.070473
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.2,3,0.43358,0.095657
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.2,4,0.238307,0.145912
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.2,5,0.177304,0.093559
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.4,1,0.265156,0.042386
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.4,2,0.326893,0.088395
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.4,3,0.337072,0.064531
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.4,4,0.284456,0.069677
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.4,5,0.332985,0.093559
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.8,1,0.271427,0.122082
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.8,2,0.242553,0.088696
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.8,3,0.280297,0.080448
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.8,4,0.325474,0.13586
WS(k=4;b=0.5),12,7,3,0.882203,iid,0.8,5,0.27169,0.061668
WS(k=4;b=0.5),12,8,1,0.792171,exact,0.0,0,0.028681,0.031784
WS(k=4;b=0.5),12,8,1,0.792171,samp10,0.0,1,0.055712,0.01917
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.05,1,0.160593,0.031784
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.05,2,0.160593,0.012749
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.05,3,0.060155,0.012749
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.05,4,0.160593,0.031784
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.05,5,0.176732,0.031784
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.1,1,0.160593,0.01917
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.1,2,0.176514,0.007469
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.1,3,0.160593,0.025816
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.1,4,0.160593,0.001051
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.1,5,0.195762,0.005291
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.2,1,0.169159,0.025816
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.2,2,0.119613,0.007348
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.2,3,0.140506,0.010986
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.2,4,0.154241,0.01603
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.2,5,0.124499,0.0
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.4,1,0.229958,0.030056
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.4,2,0.162246,0.020352
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.4,3,0.160593,0.038689
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.4,4,0.164686,0.043962
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.4,5,0.160593,0.010192
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.8,1,0.265545,0.030056
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.8,2,0.160593,0.035138
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.8,3,0.16455,0.081394
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.8,4,0.160593,0.160593
WS(k=4;b=0.5),12,8,1,0.792171,iid,0.8,5,0.160593,0.050642
WS(k=4;b=0.5),12,8,3,0.883416,exact,0.0,0,0.069988,0.048506
WS(k=4;b=0.5),12,8,3,0.883416,samp10,0.0,1,0.102243,0.01324
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.05,1,0.254502,0.030536
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.05,2,0.262574,0.030536
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.05,3,0.198053,0.048506
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.05,4,0.254502,0.02064
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.05,5,0.271997,0.030536
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.1,1,0.201576,0.02064
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.1,2,0.271108,0.029858
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.1,3,0.250104,0.038169
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.1,4,0.254502,0.02064
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.1,5,0.283052,0.035089
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.2,1,0.250936,0.048642
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.2,2,0.235269,0.056853
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.2,3,0.372232,0.04919
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.2,4,0.331604,0.065793
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.2,5,0.222,0.042436
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.4,1,0.30556,0.041276
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.4,2,0.30556,0.066191
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.4,3,0.254502,0.095754
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.4,4,0.349671,0.044146
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.4,5,0.369089,0.048642
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.8,1,0.414894,0.241411
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.8,2,0.39786,0.20973
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.8,3,0.23798,0.078351
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.8,4,0.271614,0.049963
WS(k=4;b=0.5),12,8,3,0.883416,iid,0.8,5,0.300656,0.101592
WS(k=4;b=0.5),12,9,1,0.826582,exact,0.0,0,0.031067,0.032292
WS(k=4;b=0.5),12,9,1,0.826582,samp10,0.0,1,0.031067,0.008629
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.05,1,0.159916,0.026128
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.05,2,0.031067,0.019158
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.05,3,0.159916,0.013379
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.05,4,0.112928,0.019158
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.05,5,0.126231,0.019158
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.1,1,0.196642,0.011184
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.1,2,0.159916,0.006329
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.1,3,0.159916,0.013379
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.1,4,0.159916,0.024081
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.1,5,0.159916,0.009452
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.2,1,0.159916,0.024081
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.2,2,0.189266,0.003972
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.2,3,0.150972,0.005978
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.2,4,0.159916,0.000579
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.2,5,0.178476,0.009452
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.4,1,0.219942,0.079748
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.4,2,0.159916,0.017916
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.4,3,0.149764,0.057863
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.4,4,0.249685,0.022913
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.4,5,0.171963,0.003972
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.8,1,0.159916,0.026954
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.8,2,0.287555,0.078904
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.8,3,0.159916,0.012865
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.8,4,0.159916,0.031503
WS(k=4;b=0.5),12,9,1,0.826582,iid,0.8,5,0.167519,0.017916
WS(k=4;b=0.5),12,9,3,0.911972,exact,0.0,0,0.063968,0.026559
WS(k=4;b=0.5),12,9,3,0.911972,samp10,0.0,1,0.051731,0.01031
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.05,1,0.248415,0.021689
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.05,2,0.080355,0.017661
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.05,3,0.248415,0.039209
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.05,4,0.213699,0.026559
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.05,5,0.268404,0.014011
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.1,1,0.270331,0.033423
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.1,2,0.23928,0.039209
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.1,3,0.218364,0.0221
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.1,4,0.243509,0.043231
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.1,5,0.270331,0.026559
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.2,1,0.248415,0.033483
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.2,2,0.277446,0.029481
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.2,3,0.236293,0.072009
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.2,4,0.363879,0.047762
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.2,5,0.415423,0.058502
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.4,1,0.314876,0.043231
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.4,2,0.305255,0.109878
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.4,3,0.299759,0.118166
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.4,4,0.239576,0.046669
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.4,5,0.397419,0.038349
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.8,1,0.339553,0.055193
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.8,2,0.423388,0.079892
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.8,3,0.361317,0.069451
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.8,4,0.235553,0.097378
WS(k=4;b=0.5),12,9,3,0.911972,iid,0.8,5,0.23928,0.074555
WS(k=4;b=0.5),12,10,1,0.835704,exact,0.0,0,0.029984,0.058496
WS(k=4;b=0.5),12,10,1,0.835704,samp10,0.0,1,0.035692,0.025959
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.05,1,0.178078,0.041347
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.05,2,0.176638,0.013414
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.05,3,0.169038,0.020118
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.05,4,0.169038,0.020118
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.05,5,0.180694,0.027809
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.1,1,0.254726,0.002997
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.1,2,0.116897,0.019272
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.1,3,0.185836,0.019272
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.1,4,0.155846,0.013414
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.1,5,0.169038,0.007046
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.2,1,0.169038,0.011619
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.2,2,0.170887,0.007792
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.2,3,0.169038,0.048624
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.2,4,0.240475,0.007792
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.2,5,0.169038,0.005257
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.4,1,0.179576,0.046276
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.4,2,0.169038,0.010653
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.4,3,0.170733,0.033309
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.4,4,0.169038,0.016901
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.4,5,0.178078,0.026393
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.8,1,0.169038,0.052066
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.8,2,0.165973,0.083255
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.8,3,0.169038,0.059652
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.8,4,0.199189,0.076813
WS(k=4;b=0.5),12,10,1,0.835704,iid,0.8,5,0.162917,0.09792
WS(k=4;b=0.5),12,10,3,0.927756,exact,0.0,0,0.06941,0.015278
WS(k=4;b=0.5),12,10,3,0.927756,samp10,0.0,1,0.091383,0.004853
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.05,1,0.287941,0.020388
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.05,2,0.272303,0.039007
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.05,3,0.266014,0.020388
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.05,4,0.253967,0.020388
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.05,5,0.2639,0.020388
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.1,1,0.264022,0.033096
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.1,2,0.258268,0.039007
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.1,3,0.255701,0.043452
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.1,4,0.250228,0.048213
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.1,5,0.281905,0.020388
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.2,1,0.436807,0.028284
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.2,2,0.253628,0.02012
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.2,3,0.330045,0.066619
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.2,4,0.332544,0.028284
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.2,5,0.375485,0.042207
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.4,1,0.272303,0.090797
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.4,2,0.2639,0.049232
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.4,3,0.362411,0.083054
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.4,4,0.357518,0.089277
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.4,5,0.259261,0.07054
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.8,1,0.259261,0.077579
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.8,2,0.339507,0.09398
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.8,3,0.31343,0.099736
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.8,4,0.308561,0.043813
WS(k=4;b=0.5),12,10,3,0.927756,iid,0.8,5,0.443185,0.042889
3-regular,12,1,1,0.778747,exact,0.0,0,0.048749,0.053292
3-regular,12,1,1,0.778747,samp10,0.0,1,0.043135,0.017669
3-regular,12,1,1,0.778747,iid,0.05,1,0.195209,0.021734
3-regular,12,1,1,0.778747,iid,0.05,2,0.153429,0.007433
3-regular,12,1,1,0.778747,iid,0.05,3,0.203351,0.017669
3-regular,12,1,1,0.778747,iid,0.05,4,0.216247,0.020844
3-regular,12,1,1,0.778747,iid,0.05,5,0.104407,0.008787
3-regular,12,1,1,0.778747,iid,0.1,1,0.143104,0.033142
3-regular,12,1,1,0.778747,iid,0.1,2,0.216247,0.023401
3-regular,12,1,1,0.778747,iid,0.1,3,0.216247,0.013738
3-regular,12,1,1,0.778747,iid,0.1,4,0.221624,0.015051
3-regular,12,1,1,0.778747,iid,0.1,5,0.203351,0.033142
3-regular,12,1,1,0.778747,iid,0.2,1,0.169263,0.094493
3-regular,12,1,1,0.778747,iid,0.2,2,0.216247,0.04945
